CustomerID,Age,Email,PhoneNumber,TransactionAmount,AccountBalance,TransactionType,Country,City,SignupDate,TransactionDate,Device,Browser,IsActive,LoginAttempts,FraudFlag,Income,CreditScore,LoanAmount,LoanStatus
12077,38,user@gmail.com,invalid_phone,-245.83653356343683,8199.761274353357,Credit,,NY,2022-08-01,2024-01-02,Desktop,Chrome,1,1,0,37152.85378511186,357,25566.588265781935,Rejected
12078,50,test@company.com,1234567890,3160.32592914988,27177.677289338735,Debit,USA,Mumbai,2023-05-09,2024-10-03,Tablet,Safari,1,9,0,53015.238991426566,412,47674.81207804708,Pending
12079,44,test@company.com,invalid_phone,7078.904426273488,9988.941070209774,Debit,,Mumbai,2023-07-23,2023-10-29,Mobile,Chrome,1,4,1,23022.556586939765,421,26775.38776743102,Approved
12080,38,,invalid_phone,340.93985154719303,9217.893423868702,Credit,India,NY,2023-02-27,2024-07-13,Mobile,Safari,0,0,0,132313.7236070545,707,49753.66079217124,Approved
12081,44,,1234567890,1423.2800379970724,49517.127159274714,Debit,,Mumbai,2022-03-14,2023-01-27,Tablet,Edge,0,7,1,23237.659067006058,759,7106.549684602731,Rejected
12082,21,test@company.com,1234567890,5687.500142559938,39889.1182591338,Credit,India,Mumbai,2021-01-23,2024-05-22,Desktop,Chrome,1,9,0,61430.45892191271,384,43111.32102983492,Rejected
12083,49,,,5379.933550367358,37162.11783297314,Credit,UK,London,2021-07-29,2024-06-10,Desktop,Chrome,1,1,0,30172.044083009,699,24860.15013364827,Approved
12084,69,invalid_email,invalid_phone,7258.747109375027,39497.0919200205,Debit,,NY,2023-07-10,2023-12-31,Mobile,Edge,0,2,1,121582.77040223678,655,1135.705562483408,Rejected
12085,28,invalid_email,,8032.4327104258045,48415.06655965587,Debit,,NY,2021-09-23,2023-10-25,Tablet,Firefox,0,2,1,140247.76049925442,398,48611.147071967425,Pending
12086,24,,,850.0855743725258,28237.111126413376,Debit,,Mumbai,2023-07-25,2023-12-27,Tablet,Firefox,0,3,1,93166.03057631302,820,48252.39498716789,Approved
12087,30,test@company.com,1234567890,-306.9996073599584,10232.437747545888,Credit,UK,Mumbai,2021-12-14,2024-10-07,Desktop,Edge,1,6,1,38143.68625008182,817,19163.54200914436,Rejected
12088,68,user@gmail.com,,6741.204456418514,42972.69167841519,Credit,USA,NY,2022-12-05,2024-05-18,Desktop,Chrome,0,8,0,92560.9115771932,407,47707.103554295245,Rejected
12089,58,,invalid_phone,2664.613855546772,36879.2672021586,Credit,,NY,2023-04-06,2024-08-10,Desktop,Chrome,0,2,1,120144.36112884822,451,7050.4821119272865,Rejected
12090,59,,1234567890,6072.831096138513,20129.723929042826,Debit,India,Dallas,2021-09-13,2023-01-30,Tablet,Chrome,0,0,1,113394.10667941907,326,34005.50705603411,Rejected
12091,70,user@gmail.com,invalid_phone,1080.7181746533595,23152.044427306966,Debit,USA,NY,2020-02-15,2024-03-14,Mobile,Safari,1,9,0,116423.47076265217,418,9596.449344391727,Approved
12092,71,,invalid_phone,4424.92048999261,19973.87232242232,Debit,USA,Dallas,2021-12-24,2023-12-06,Tablet,Firefox,0,0,0,56292.599531952095,399,12332.361816741382,Rejected
12093,35,user@gmail.com,1234567890,4796.459833666087,46427.05017167921,Debit,USA,Mumbai,2021-06-23,2023-05-06,Tablet,Chrome,0,5,0,29585.877935951496,302,38966.87186013027,Pending
12094,64,test@company.com,invalid_phone,5643.317071918769,16520.112186413,Debit,,London,2020-03-27,2024-08-18,Tablet,Firefox,0,4,0,39365.27301129852,628,18867.90422826475,Pending
12095,47,invalid_email,1234567890,4888.285171470926,48137.6982114648,Debit,UK,London,2022-03-13,2024-07-19,Mobile,Firefox,1,9,1,144215.84306026227,828,356.375141431059,Approved
12096,21,test@company.com,invalid_phone,4704.753087401496,45423.860333951445,Credit,UK,Dallas,2023-11-09,2024-01-01,Desktop,Chrome,1,6,1,99756.81832247756,405,20711.921209779728,Approved
12097,29,invalid_email,1234567890,2993.708616830483,31156.57825465684,Credit,,Mumbai,2020-09-21,2024-03-18,Desktop,Edge,0,6,0,114626.94876231032,529,11403.466031647975,Pending
12098,46,user@gmail.com,,247.39248133990543,28570.91042810381,Credit,India,Mumbai,2022-11-11,2023-09-20,Tablet,Edge,1,2,1,136878.39693147875,603,34166.49567791456,Pending
12099,34,invalid_email,invalid_phone,439.9620663668443,17874.553283568515,Debit,India,Mumbai,2021-12-03,2023-08-10,Tablet,Firefox,1,6,1,130858.09365166795,476,9722.434836175014,Approved
12100,29,test@company.com,1234567890,4054.6718812751133,-64.74216045685614,Credit,India,NY,2020-08-19,2023-01-02,Mobile,Safari,0,8,0,48392.240463485476,383,42112.67642182379,Pending
12101,62,invalid_email,invalid_phone,3235.827842120427,5508.782498125416,Credit,,Mumbai,2020-07-04,2024-01-29,Mobile,Firefox,1,7,1,27547.80579913798,562,13354.650605408213,Pending
12102,35,user@gmail.com,invalid_phone,4919.415449082227,37465.79749082698,Credit,UK,NY,2020-11-21,2023-11-02,Desktop,Firefox,0,2,1,140266.6661122496,495,19651.412914150686,Approved
12103,56,invalid_email,invalid_phone,2700.800777190803,23048.546455996428,Debit,,Dallas,2023-04-21,2023-05-26,Tablet,Edge,1,9,0,147616.8780429084,548,14901.8430398549,Approved
12104,40,,1234567890,6723.055960280905,6641.744843586373,Debit,UK,London,2021-01-31,2024-06-13,Mobile,Chrome,1,4,1,93754.74515681679,681,32196.16739046829,Rejected
12105,28,test@company.com,,8571.525631099861,12462.00356072542,Credit,USA,Dallas,2023-11-27,2024-06-11,Mobile,Chrome,0,7,1,135492.24892891134,757,5058.177061319835,Rejected
12106,71,,,2638.0634822621105,47339.68189219698,Debit,,Mumbai,2023-12-11,2023-11-04,Tablet,Safari,0,1,0,50136.086462917934,708,23904.968634912206,Pending
12107,51,user@gmail.com,,1526.3320833598002,17723.77460082352,Debit,UK,Mumbai,2023-05-10,2024-11-01,Tablet,Edge,0,6,1,34435.031596680674,380,16722.74076075291,Approved
12108,72,invalid_email,1234567890,719.8960296679359,45291.77920617683,Debit,USA,Dallas,2022-12-24,2023-12-06,Tablet,Edge,1,9,0,84976.20186309383,711,44206.89816441574,Rejected
12109,35,,,5970.667425993531,14536.427446972413,Debit,USA,NY,2022-08-13,2023-12-18,Tablet,Firefox,1,9,0,125453.84453289218,505,3670.6046787196187,Pending
12110,17,,1234567890,4160.487906975979,26704.224812725206,Credit,,NY,2021-07-08,2023-07-28,Tablet,Edge,1,6,0,105104.97102124321,687,41484.75324664274,Pending
12111,51,invalid_email,invalid_phone,1474.165030561034,44.33125147209239,Debit,UK,NY,2022-01-02,2023-07-24,Tablet,Firefox,1,7,0,102851.6218586895,698,8384.023826495457,Pending
12112,63,invalid_email,invalid_phone,6357.935699564482,25615.630629052423,Credit,USA,London,2022-11-06,2024-09-16,Mobile,Safari,0,0,0,22269.6580692716,307,4428.882996497758,Pending
12113,33,test@company.com,,1059.0734215554862,31484.042541142146,Credit,,London,2022-03-07,2024-11-20,Tablet,Edge,0,7,0,61274.07600746187,816,10116.142906150399,Approved
12114,26,,1234567890,5320.157411403502,10949.560066196074,Debit,USA,Mumbai,2023-04-21,2024-12-21,Desktop,Edge,0,0,1,142134.45224792257,749,5132.649100590519,Pending
12115,75,,invalid_phone,5035.058007065279,28525.795986473207,Debit,India,Dallas,2021-01-25,2024-09-27,Tablet,Firefox,0,2,0,37455.56013720005,775,26049.197410106277,Rejected
12116,55,user@gmail.com,1234567890,7209.391912453875,32005.55637460026,Debit,,Dallas,2020-02-13,2023-01-15,Desktop,Edge,0,8,1,114427.57287433006,641,49410.747645789066,Approved
12117,47,test@company.com,1234567890,78.65121937700087,34031.189997469584,Credit,USA,Mumbai,2022-06-19,2024-03-03,Desktop,Chrome,1,3,0,118710.4499950458,372,1716.367596212942,Pending
12118,64,user@gmail.com,invalid_phone,8822.665784438968,38596.569423127265,Credit,,NY,2021-04-26,2024-04-20,Desktop,Safari,1,9,0,115268.32161499753,420,23056.417465973067,Rejected
12119,47,,1234567890,6881.413124541605,14878.301389400242,Credit,,London,2023-07-10,2023-10-25,Tablet,Chrome,0,8,0,148607.03623302293,601,19303.516455393088,Rejected
12120,38,user@gmail.com,invalid_phone,1769.3229826620036,27956.624778025787,Credit,UK,Dallas,2023-04-12,2024-07-10,Tablet,Firefox,1,0,1,73197.06747575023,533,16980.32071232002,Approved
12121,75,,invalid_phone,1425.7561604022665,49060.53051799432,Credit,UK,Mumbai,2021-07-19,2023-04-04,Desktop,Firefox,1,7,1,108685.1409871725,365,16593.180521668044,Approved
12122,75,,invalid_phone,4032.4322485097255,44805.35270392302,Credit,USA,NY,2020-08-07,2023-04-17,Tablet,Firefox,1,2,0,45175.16473989431,529,44750.63783132311,Approved
12123,42,user@gmail.com,1234567890,8084.4359602182685,47585.93683301669,Credit,,NY,2023-11-18,2024-02-23,Mobile,Safari,0,6,1,71962.28906324143,842,948.8075104202021,Rejected
12124,72,user@gmail.com,invalid_phone,8350.974927960624,18692.95632495714,Debit,,London,2022-02-10,2023-10-05,Mobile,Edge,1,1,0,83902.87831630645,350,38745.81936900692,Rejected
12125,57,invalid_email,1234567890,4964.788967463522,39133.333400729745,Credit,India,London,2023-05-03,2023-05-08,Mobile,Chrome,0,6,0,47927.58034300333,628,12646.658940297084,Pending
12126,55,invalid_email,invalid_phone,8538.514058210743,30614.795539777737,Credit,,Mumbai,2021-02-12,2024-04-03,Mobile,Edge,1,6,1,137885.39650665177,686,19164.77554087874,Approved
12127,53,invalid_email,invalid_phone,-442.841053487249,3219.489236174296,Credit,UK,Mumbai,2021-04-15,2023-02-07,Tablet,Firefox,1,8,0,113105.71796075712,337,21007.495642428887,Approved
12128,63,,,-130.66636891823555,41022.99984701034,Credit,,NY,2023-10-02,2024-08-31,Desktop,Edge,0,1,0,56888.50985202432,472,15236.587703687172,Approved
12129,31,user@gmail.com,,9074.1267331858,33532.165094225595,Debit,UK,NY,2022-12-20,2023-07-17,Tablet,Safari,0,7,1,37544.33710868725,792,4677.943091769893,Approved
12130,79,test@company.com,,7640.985263802118,9144.785335278606,Credit,India,Dallas,2020-06-14,2024-12-04,Mobile,Firefox,0,4,0,57422.75269492601,754,5716.542441471739,Rejected
12131,19,,1234567890,4232.413611629049,3066.6664289025284,Credit,USA,NY,2021-11-02,2023-12-23,Tablet,Edge,0,9,0,100988.09969160098,340,14906.556204132215,Approved
12132,16,test@company.com,1234567890,7412.906380518865,41688.12866306486,Debit,UK,Mumbai,2023-03-20,2023-01-07,Tablet,Chrome,1,8,1,127433.12298033715,428,41090.45264436253,Rejected
12133,36,user@gmail.com,invalid_phone,9534.214348095928,3023.993304051254,Debit,USA,London,2020-04-20,2024-07-09,Mobile,Firefox,0,7,1,85411.87341717086,353,6731.382639370592,Rejected
12134,71,,invalid_phone,7606.940000753493,3659.0471336882683,Credit,USA,Mumbai,2021-07-02,2023-11-28,Desktop,Firefox,0,2,0,33324.30755558683,385,37131.99165729654,Approved
12135,30,test@company.com,invalid_phone,8344.89900509238,20797.82268312008,Credit,USA,Dallas,2022-10-23,2024-06-02,Tablet,Safari,1,2,0,52410.93263344173,568,14443.486471464385,Rejected
12136,65,test@company.com,invalid_phone,7486.369104595648,5874.689249393331,Credit,USA,Dallas,2022-11-02,2023-07-13,Tablet,Safari,1,9,1,64868.70952064181,595,44173.24675560464,Rejected
12137,53,invalid_email,1234567890,1266.2164705521868,45597.14946957869,Credit,UK,London,2023-03-31,2023-11-12,Mobile,Chrome,1,7,1,102697.71298243347,320,21416.423770032045,Approved
12138,54,invalid_email,invalid_phone,8252.528151280236,22984.480749425074,Credit,India,Mumbai,2020-12-09,2023-01-01,Desktop,Edge,0,8,0,52063.63879701778,514,8586.165664868779,Approved
12139,52,invalid_email,invalid_phone,1548.6426102542055,28026.700013383146,Credit,,Dallas,2020-11-27,2023-03-03,Mobile,Edge,0,1,1,50410.691045005944,724,49292.22250552551,Pending
12140,74,,,8872.418944463543,46333.41056338246,Debit,UK,Mumbai,2020-09-20,2023-12-09,Mobile,Firefox,1,2,1,57206.24292075525,488,8831.725961495578,Rejected
12141,73,user@gmail.com,invalid_phone,4315.823929851297,26043.424507555777,Debit,India,Dallas,2020-03-23,2024-08-23,Tablet,Firefox,1,7,1,97028.77577896135,460,28380.99106161347,Rejected
12142,24,user@gmail.com,invalid_phone,6608.2558992658,17033.148443823247,Credit,,London,2022-02-15,2023-01-18,Desktop,Edge,1,1,0,84041.93691248173,840,28464.323904806708,Pending
12143,78,invalid_email,invalid_phone,4721.028902746757,39654.910396607425,Credit,USA,Dallas,2022-07-12,2024-09-11,Mobile,Edge,0,7,0,129412.6739293173,680,18640.672558888993,Pending
12144,77,invalid_email,1234567890,486.9047588743214,21585.360071235747,Credit,,Mumbai,2020-11-29,2024-10-08,Tablet,Edge,1,4,0,110731.20087373066,543,47574.42962745655,Approved
12145,63,invalid_email,,2552.5842300169834,15241.940705717576,Debit,,Mumbai,2023-11-04,2024-01-06,Mobile,Firefox,0,5,0,106686.84335432298,482,42193.72812058658,Pending
12146,78,test@company.com,invalid_phone,9829.184466968563,35884.702388882266,Credit,India,Dallas,2023-05-27,2024-08-01,Tablet,Safari,0,9,0,40104.50806059977,843,41490.9780419121,Approved
12147,46,invalid_email,invalid_phone,9587.504892533083,39881.889507265194,Debit,,NY,2021-10-19,2024-08-27,Desktop,Safari,1,3,1,27179.61381958415,847,48707.596771473894,Approved
12148,21,test@company.com,,2865.1124253832463,39377.524546797846,Debit,USA,London,2021-03-29,2024-10-11,Mobile,Chrome,0,2,1,86299.8523927053,392,22855.46690981584,Approved
12149,35,user@gmail.com,invalid_phone,9961.116444574871,48861.395120564084,Credit,UK,London,2021-11-03,2024-12-01,Desktop,Edge,0,7,1,29313.416498299703,667,4859.288781001464,Rejected
12150,34,,1234567890,8378.287552717446,39120.014392623096,Debit,UK,Dallas,2022-01-10,2024-07-24,Desktop,Edge,0,8,0,67322.32907042373,458,38272.79627248969,Rejected
12151,40,,invalid_phone,5915.074744038674,38266.605233383,Credit,India,Dallas,2023-01-17,2024-11-29,Tablet,Edge,0,7,0,23394.605287006518,697,19040.62897259669,Approved
12152,29,,1234567890,-78.69148725940033,42731.74794054723,Debit,USA,NY,2020-11-28,2023-08-23,Mobile,Chrome,0,8,1,42985.16696188065,479,9517.257590175916,Pending
12153,28,,1234567890,8965.191710152985,-990.5550399324168,Credit,USA,London,2020-11-05,2023-03-10,Mobile,Edge,0,0,1,34347.822929599555,737,24162.36716101267,Rejected
12154,41,test@company.com,invalid_phone,5353.007432275357,17484.001970576304,Credit,,NY,2021-12-27,2024-03-22,Tablet,Safari,1,4,1,124128.0505168637,672,46285.94700835816,Rejected
12155,54,test@company.com,,8618.99958762908,36617.757897755524,Debit,India,London,2023-12-14,2024-09-01,Tablet,Edge,0,6,1,64996.39983359997,605,8567.850950731421,Pending
12156,72,invalid_email,1234567890,8261.505759010295,29585.669566624147,Debit,USA,Dallas,2020-12-19,2023-01-08,Desktop,Chrome,1,7,0,30250.04737535956,678,42434.940761487094,Rejected
12157,42,test@company.com,,8246.565259611403,8056.1721342125,Debit,USA,London,2022-04-03,2024-04-06,Mobile,Firefox,0,1,0,54512.4265901583,517,20910.247080755868,Pending
12158,40,invalid_email,invalid_phone,6830.825537506503,14490.387543515813,Credit,USA,London,2023-01-28,2023-11-07,Mobile,Firefox,1,3,1,108765.0511890882,628,6840.099035157099,Pending
12159,77,invalid_email,1234567890,2559.8589560985106,16176.423165187447,Debit,UK,London,2020-05-24,2023-05-14,Tablet,Safari,1,6,0,116932.5853824062,642,42419.115199432825,Rejected
12160,39,,invalid_phone,3029.6827063174583,27959.23366978812,Debit,UK,NY,2022-10-30,2024-01-20,Tablet,Safari,1,4,0,35582.46688043777,462,48481.01705957143,Pending
12161,17,test@company.com,,2738.9267321182065,41411.5131184949,Credit,UK,NY,2022-12-03,2023-02-25,Tablet,Safari,0,0,0,121213.63719141136,457,14563.53579175058,Pending
12162,58,test@company.com,invalid_phone,-289.5170049080707,46557.08076866167,Credit,,London,2023-11-10,2023-12-26,Mobile,Firefox,0,1,0,68172.69056822015,409,15176.810492103443,Approved
12163,56,invalid_email,invalid_phone,5616.973546755517,37254.71305553559,Debit,,Mumbai,2022-06-28,2023-04-24,Mobile,Edge,0,4,1,108319.74696155044,866,19527.299151996656,Approved
12164,20,invalid_email,1234567890,6837.753539683345,41990.4698990173,Debit,,NY,2022-01-30,2023-03-29,Desktop,Chrome,0,5,1,107296.01260860273,649,40706.51822304036,Rejected
12165,53,user@gmail.com,invalid_phone,8465.592932014637,22974.89388102732,Debit,USA,Dallas,2021-05-09,2023-05-18,Tablet,Chrome,0,0,0,123167.05374009312,664,520.8598369749906,Pending
12166,66,user@gmail.com,invalid_phone,971.7370505186686,18878.54130073666,Credit,UK,Dallas,2023-04-07,2023-04-18,Desktop,Edge,0,2,1,110633.76144017601,314,11197.827586876718,Rejected
12167,37,invalid_email,invalid_phone,5213.923064256418,19028.135139355065,Credit,USA,London,2021-10-03,2024-05-14,Mobile,Firefox,1,5,0,25052.886367425028,452,35294.990555316304,Rejected
12168,64,user@gmail.com,1234567890,-415.91452292528,30417.96494533781,Debit,USA,Dallas,2021-06-14,2024-06-18,Desktop,Firefox,0,5,1,87532.54441564129,831,20281.972524276305,Approved
12169,57,user@gmail.com,,498.48330096265954,5336.07198334626,Credit,India,NY,2023-09-21,2023-05-24,Desktop,Chrome,0,6,1,41603.55255122634,699,16514.781148406375,Pending
12170,33,invalid_email,,69.22331416292718,28554.20332230332,Debit,USA,Mumbai,2021-05-27,2024-10-17,Desktop,Safari,0,9,1,146095.38987404972,351,43614.14444510087,Rejected
12171,65,invalid_email,invalid_phone,7117.519357162613,32921.77586937,Debit,,Mumbai,2020-05-09,2023-02-25,Tablet,Safari,1,2,1,53258.49000644272,768,45866.69600731197,Rejected
12172,25,test@company.com,1234567890,351.1254207148331,21384.34575051818,Credit,UK,Mumbai,2022-10-04,2024-09-11,Mobile,Chrome,1,0,1,74613.95566499901,620,47399.31095830977,Approved
12173,26,invalid_email,invalid_phone,7022.756306367295,47611.52601532954,Debit,UK,Dallas,2023-06-27,2023-01-06,Tablet,Chrome,1,6,1,45571.27973054686,895,13627.526632714831,Approved
12174,22,invalid_email,,2121.0593963111255,30018.876891358337,Debit,USA,London,2022-01-03,2024-06-25,Desktop,Edge,1,2,1,37496.58739633522,666,45625.630476955346,Approved
12175,38,,1234567890,8715.986087317864,10219.973084067884,Credit,,Dallas,2022-08-04,2024-03-22,Tablet,Edge,0,4,0,98120.84807848233,785,36848.27773636444,Rejected
12176,55,test@company.com,,8038.074877820049,23440.02912910933,Debit,,London,2023-03-07,2024-01-20,Mobile,Edge,0,3,1,84113.3543363977,315,7710.737424429031,Pending
12177,50,test@company.com,,9557.217283490403,33445.62629389999,Debit,,Mumbai,2023-07-22,2023-11-03,Mobile,Edge,1,0,0,68705.76543339537,710,30513.501415410516,Approved
12178,69,test@company.com,1234567890,8779.501162309334,15505.085353604427,Credit,UK,NY,2022-09-28,2024-09-30,Desktop,Edge,1,6,1,31104.47287969829,573,1316.740965349561,Approved
12179,23,,1234567890,9299.958900721645,3061.7219207401818,Debit,,Dallas,2021-04-08,2023-10-29,Desktop,Edge,0,3,1,115674.71740691383,888,35418.907788543256,Pending
12180,61,invalid_email,invalid_phone,8516.795163389732,28755.217370255134,Debit,,NY,2020-05-20,2024-09-24,Tablet,Safari,1,0,1,20761.31872679446,605,36678.37613254692,Rejected
12181,29,test@company.com,invalid_phone,6780.509956455981,47341.37859960368,Credit,USA,Mumbai,2023-07-03,2024-02-09,Mobile,Chrome,1,5,0,79496.00648281138,391,39466.92542974986,Rejected
12182,62,test@company.com,,1287.7210973170777,23738.671263721862,Credit,India,London,2022-05-31,2024-09-02,Mobile,Firefox,1,3,0,102234.35750339345,757,8626.252706121746,Pending
12183,56,user@gmail.com,1234567890,2352.928947967976,45211.563112998934,Credit,,NY,2021-03-31,2024-11-08,Tablet,Edge,1,3,0,75992.40862921509,569,31412.497047376546,Approved
12184,74,test@company.com,1234567890,1733.6331443678673,41586.20300695639,Debit,USA,Dallas,2021-03-09,2024-07-15,Mobile,Safari,0,1,0,36407.167908455245,351,8942.83424138272,Pending
12185,26,invalid_email,invalid_phone,5837.650770411159,6518.051965333151,Credit,USA,NY,2020-06-21,2024-05-24,Desktop,Chrome,1,0,0,121172.48520405455,420,47332.504169458785,Rejected
12186,16,invalid_email,,4788.009348722814,35116.666013614114,Debit,,NY,2021-04-17,2023-03-14,Desktop,Chrome,0,2,1,62112.713799470825,349,33750.53463404172,Rejected
12187,21,user@gmail.com,,8604.339970163448,21208.7417786709,Credit,India,Dallas,2023-12-17,2024-07-17,Tablet,Chrome,1,9,0,37518.2216536513,774,4766.292400202788,Approved
12188,17,test@company.com,invalid_phone,9503.065098240295,11762.56258840978,Debit,UK,London,2022-10-16,2023-09-22,Tablet,Edge,1,4,0,91534.5559170325,791,9351.611500291141,Approved
12189,17,test@company.com,1234567890,3751.028840990515,34033.85613900185,Debit,India,Dallas,2022-07-05,2023-08-15,Tablet,Edge,0,8,0,22492.30248332198,679,33173.00490648739,Pending
12190,41,test@company.com,invalid_phone,4816.6808094485295,36875.69665147749,Credit,,Mumbai,2021-03-14,2023-07-12,Desktop,Firefox,0,6,1,62128.27979684278,686,23833.524807980433,Rejected
12191,54,,invalid_phone,9700.92174644346,8174.712255476779,Debit,India,London,2022-10-12,2024-01-09,Tablet,Edge,1,3,1,117583.50804714214,588,36814.88331054392,Rejected
12192,47,test@company.com,invalid_phone,2400.5088870430072,45636.67878486663,Debit,USA,NY,2022-12-16,2023-01-10,Mobile,Chrome,1,7,1,138652.47281734267,753,14039.439946282955,Pending
12193,15,invalid_email,invalid_phone,7820.103141267544,37308.509441523485,Credit,USA,Dallas,2021-05-12,2023-10-29,Tablet,Chrome,1,3,0,96924.56972726344,670,32895.87684235384,Approved
12194,22,invalid_email,1234567890,1865.018974520086,46602.1504562404,Debit,India,Mumbai,2020-06-17,2023-12-25,Mobile,Safari,0,5,1,48289.50610164664,483,8848.00840152195,Rejected
12195,46,,invalid_phone,6655.331211965356,15170.73415694824,Debit,UK,Dallas,2022-09-15,2023-02-21,Desktop,Safari,1,0,0,48600.019592839046,504,27185.513168051657,Rejected
12196,62,,1234567890,2162.9640902049237,46906.08580289233,Debit,India,London,2021-07-14,2023-04-09,Mobile,Firefox,1,5,1,98503.31634761166,471,47889.97957749931,Approved
12197,18,test@company.com,invalid_phone,8779.200582729562,17794.400549757425,Credit,,Mumbai,2021-03-03,2024-08-15,Mobile,Safari,0,9,1,72879.02188903486,521,31411.111614549318,Rejected
12198,33,user@gmail.com,,5395.518409235106,1752.4578327969784,Credit,UK,NY,2021-02-22,2023-01-13,Mobile,Firefox,1,4,1,43044.35884086746,467,2499.6808752458246,Approved
12199,46,,1234567890,1452.303229181038,37911.43882416019,Credit,India,London,2023-10-02,2024-01-25,Desktop,Safari,1,1,1,122361.61515758366,543,49438.10688683134,Pending
12200,23,,,1855.8763448341033,34878.91534850538,Credit,India,Mumbai,2021-03-30,2023-12-23,Mobile,Chrome,1,0,1,46031.59474515997,517,7843.31648244328,Approved
12201,26,test@company.com,invalid_phone,4685.416554935053,29493.460605429955,Credit,UK,London,2021-12-14,2024-10-01,Mobile,Edge,0,5,0,61813.30850429181,355,35903.455134855256,Approved
12202,25,test@company.com,invalid_phone,9596.821268536229,23984.580963592874,Credit,India,NY,2020-07-20,2023-01-11,Tablet,Edge,1,1,0,27985.827041153552,874,26626.501953209798,Pending
12203,60,,invalid_phone,7581.242720778372,640.4287864542009,Credit,,Mumbai,2020-06-27,2023-03-22,Tablet,Firefox,1,8,1,111178.37470334607,466,14718.03439021519,Rejected
12204,30,user@gmail.com,1234567890,4627.251249671373,30854.45982752787,Credit,USA,Dallas,2020-02-26,2023-09-18,Tablet,Edge,1,8,0,55786.130588279135,818,8865.524271385455,Rejected
12205,15,,,3046.0510179032794,20258.565376362476,Debit,,Dallas,2022-08-03,2023-01-06,Mobile,Edge,1,0,1,50272.705105284345,441,8885.118213835785,Approved
12206,77,test@company.com,1234567890,5267.319180158647,27570.679539788194,Debit,India,NY,2021-05-15,2024-04-02,Mobile,Safari,0,4,1,59436.57718289295,424,42919.984060408024,Approved
12207,35,test@company.com,1234567890,7357.788751000507,20895.38844034945,Debit,USA,Mumbai,2022-01-08,2024-01-08,Desktop,Chrome,1,7,1,133636.96928645205,389,43645.625708171174,Pending
12208,44,,invalid_phone,7731.250178754401,48268.862771025146,Debit,UK,NY,2020-04-21,2024-04-25,Mobile,Edge,1,3,1,87342.414161468,610,23257.2760812356,Pending
12209,27,user@gmail.com,,2908.3923800179186,29809.553958693203,Credit,,NY,2023-03-17,2023-08-10,Mobile,Chrome,1,2,1,40525.01488273556,670,5181.073146248694,Rejected
12210,48,,invalid_phone,7072.172316245711,37211.052860725824,Debit,UK,London,2021-12-15,2023-03-22,Desktop,Safari,1,4,1,120682.51534700823,515,44208.25519233949,Rejected
12211,18,,1234567890,6406.782190379954,46753.69432102525,Debit,USA,Dallas,2023-11-02,2024-05-29,Mobile,Safari,0,4,1,47098.92193183309,740,24350.824308754454,Pending
12212,42,test@company.com,invalid_phone,9570.679065961085,29171.565468753724,Debit,India,NY,2022-05-26,2023-03-01,Desktop,Edge,1,7,0,73621.89926464454,485,21938.121143345685,Approved
12213,73,user@gmail.com,,9276.448050334157,-384.8115910575616,Debit,USA,London,2023-10-03,2023-08-09,Desktop,Edge,1,5,0,93849.85650222203,452,20367.85122188101,Pending
12214,41,invalid_email,invalid_phone,7788.482918837559,748.8755938376605,Debit,USA,NY,2023-10-13,2023-12-15,Tablet,Safari,0,1,1,95977.5789148623,395,18250.70869296028,Rejected
12215,39,user@gmail.com,,7095.644232976749,34819.26013919495,Credit,UK,NY,2022-12-15,2024-07-14,Mobile,Safari,1,0,0,28974.17514594528,635,26300.270180429707,Approved
12216,17,,,2377.4366918948963,13233.341943715459,Credit,,NY,2022-03-23,2023-08-16,Tablet,Firefox,0,2,1,128784.58392139555,814,30227.06133058521,Pending
12217,39,,invalid_phone,8382.6351890346,28548.366094745386,Debit,USA,Dallas,2023-09-01,2023-10-17,Mobile,Firefox,1,1,0,82325.99879192207,448,23321.610178647796,Rejected
12218,34,,1234567890,3988.809888990345,9316.136235624117,Debit,India,Mumbai,2022-08-21,2023-10-20,Tablet,Chrome,0,3,0,148603.89096332603,831,44832.40817275223,Approved
12219,48,user@gmail.com,invalid_phone,2358.5256963134693,12782.69262814742,Debit,USA,Dallas,2023-04-23,2023-07-12,Desktop,Safari,0,2,1,113267.51303318699,701,15883.061426474866,Approved
12220,40,test@company.com,1234567890,3533.687958511356,24736.69385335184,Debit,UK,London,2022-12-13,2024-04-18,Desktop,Chrome,1,8,1,149033.95755690936,630,28915.592839339068,Approved
12221,19,,1234567890,8277.322645173334,48754.042631160184,Credit,,Mumbai,2020-02-06,2023-09-14,Desktop,Safari,0,4,0,78951.78224846424,526,14997.696009699263,Approved
12222,75,,invalid_phone,1060.6487635677925,30429.794949668772,Debit,India,London,2022-10-09,2024-05-20,Desktop,Chrome,0,3,1,38301.58294128814,657,37667.50118962671,Approved
12223,23,user@gmail.com,1234567890,4289.666781758136,46743.553330164184,Credit,UK,NY,2023-07-17,2024-01-23,Mobile,Firefox,1,9,0,114550.2190138541,887,5106.0549664117825,Pending
12224,64,invalid_email,1234567890,4669.754742559641,47928.37257373432,Debit,USA,Mumbai,2022-05-12,2024-09-06,Mobile,Safari,1,8,1,121108.83672280512,615,9434.949839766627,Approved
